CustomerId,Age,Gender,Churn
15666548,56,Female,1
15625623,45,Male,0
15748123,20,Male,0
15648735,37,Male,0
15634974,37,Male,1
15713378,38,Female,0
15753370,38,Female,0
15782659,32,Female,0
15583364,32,Female,0
15625942,45,Female,0
15720284,37,Female,0
15679642,44,Male,0
15628007,33,Female,0
15661974,46,Male,0
15689341,50,Female,1
15607993,52,Male,0
15693267,34,Female,0
15769522,51,Male,0
15755825,39,Female,0
15598175,26,Female,0
15744327,40,Female,1
15798666,36,Male,0
15577064,36,Female,0
15759436,50,Male,1
15690231,62,Male,0
15751561,61,Female,1
15739068,25,Male,0
15758056,35,Female,0
15742269,24,Female,0
15726490,52,Male,1
15738411,34,Male,0
15727919,29,Female,0
15709396,42,Male,0
15654106,26,Male,0
15621653,29,Male,0
15598086,45,Female,1
15752300,47,Male,0
15658693,60,Male,0
15631838,61,Male,0
15803804,35,Female,0
15578809,40,Female,1
15752026,58,Male,1
15723706,33,Female,0
15752838,38,Male,0
15569571,46,Female,1
15769703,45,Female,1
15679770,61,Male,1
15791102,41,Male,1
15655192,24,Male,0
15709487,34,Female,0
15687130,43,Male,0
15755178,50,Male,1
15634772,59,Male,0
15617197,50,Male,1
15631240,36,Male,1
15784301,42,Female,0
15631310,53,Male,0
15756560,46,Female,0
15732270,71,Male,1
15739357,30,Female,0
15771540,38,Female,0
15567486,41,Male,0
15714634,26,Female,0
15727021,30,Male,0
15650670,40,Female,0
15711834,30,Female,1
15729763,34,Male,0
15646566,58,Male,0
15645463,27,Male,0
15672144,38,Male,1
15596088,50,Male,0
15614878,29,Male,0
15635240,42,Female,0
15775905,47,Male,1
15700657,40,Female,0
15611905,31,Female,0
15652527,44,Male,0
15785865,58,Male,0
15645942,40,Male,0
15688691,51,Male,1
15592736,54,Female,1
15673529,36,Female,0
15724145,29,Female,0
15704629,32,Male,0
15597896,30,Female,1
15731790,38,Male,1
15634719,31,Female,0
15703205,46,Male,0
15567333,31,Female,0
15754537,40,Female,0
15612030,28,Male,0
15573242,50,Male,0
15601892,33,Male,0
15663885,32,Male,0
15701096,44,Female,0
15710450,22,Male,0
15790846,38,Male,0
15658956,40,Male,0
15755223,53,Female,0
15787318,47,Female,1
15737310,29,Female,0
15763665,28,Female,0
15668818,40,Male,0
15765812,48,Male,0
15704844,62,Male,0
15744582,24,Female,1
15616700,41,Male,0
15683521,28,Female,0
15583049,34,Male,0
15643752,25,Female,0
15620398,34,Female,0
15715707,32,Male,0
15814209,31,Female,0
15733768,32,Male,0
15755242,46,Male,0
15729412,38,Male,0
15746564,42,Male,0
15588446,34,Female,0
15665221,26,Male,0
15640846,58,Female,1
15700209,63,Male,0
15658360,35,Female,0
15602735,45,Male,1
15724834,30,Female,0
15800062,49,Female,1
15685300,35,Female,0
15760102,36,Female,0
15787026,27,Male,0
15653696,28,Female,0
15788946,29,Female,0
15600724,29,Female,0
15574324,29,Male,0
15707144,25,Female,0
15775891,48,Male,1
15711789,42,Female,1
15600879,36,Female,0
15681196,35,Male,0
15716000,48,Male,0
15766776,41,Male,0
15680278,42,Female,1
15688637,27,Male,0
15591179,30,Male,0
15677435,29,Female,0
15698619,43,Male,0
15581036,40,Female,1
15622117,31,Female,0
15599301,28,Male,0
15581548,22,Female,0
15586870,27,Male,0
15735263,27,Male,0
15765322,23,Male,0
15582944,39,Female,0
15687162,51,Female,1
15644962,21,Male,0
15612615,37,Female,0
15813439,33,Female,0
15604544,40,Male,0
15761348,38,Female,0
15785078,26,Female,0
15759874,44,Female,1
15643658,53,Female,0
15713267,34,Male,0
15737782,29,Male,0
15815490,40,Female,1
15679410,62,Female,1
15756241,44,Male,0
15688409,28,Female,1
15742272,44,Female,1
15717898,32,Male,0
15769582,29,Male,0
15635660,30,Female,1
15576723,37,Male,0
15591577,35,Male,0
15582325,52,Female,1
15693947,19,Female,0
15760446,64,Male,1
15611105,35,Male,0
15630920,34,Female,0
15574910,50,Female,0
15756472,25,Female,0
15682890,38,Male,0
15641994,43,Female,1
15733297,38,Male,0
15767793,38,Female,0
15725698,35,Male,0
15813532,39,Female,0
15576760,36,Female,0
15732102,27,Female,0
15739046,23,Male,0
15631927,28,Female,0
15672115,60,Male,0
15618765,42,Male,0
15679148,44,Female,0
15728474,32,Male,0
15636999,38,Male,1
15754261,42,Female,0
15629150,37,Female,0
15736274,31,Female,0
15627697,34,Male,0
15721585,29,Male,0
15639946,39,Female,1
15792176,40,Male,0
15699450,48,Male,0
15729954,28,Female,1
15600103,29,Male,0
15786200,31,Female,0
15797010,31,Female,0
15670172,30,Male,0
15627352,46,Female,1
15622494,27,Female,0
15585835,34,Female,0
15595071,22,Male,0
15628203,38,Female,0
15667190,21,Male,0
15780212,37,Female,0
15766869,37,Male,0
15775741,28,Male,0
15628170,32,Female,0
15701318,67,Male,0
15710928,55,Male,0
15682547,38,Male,0
15631170,45,Male,0
15648702,70,Male,0
15783444,39,Male,0
15809178,42,Female,1
15806688,56,Male,1
15576824,44,Male,1
15675422,32,Male,0
15681550,41,Male,0
15812628,38,Female,0
15597951,58,Male,0
15807045,37,Female,0
15581748,57,Male,0
15770420,46,Male,0
15608230,23,Female,0
15730339,30,Female,0
15712584,33,Male,0
15592816,48,Female,1
15641480,32,Female,0
15708505,37,Male,0
15791131,30,Female,0
15618225,36,Female,0
15644724,31,Male,0
15662098,41,Female,1
15723894,45,Female,0
15787699,34,Male,0
15687738,38,Female,0
15576126,41,Male,0
15658889,22,Female,1
15667046,38,Female,0
15669957,52,Male,0
15655794,36,Male,0
15599829,35,Male,0
15753332,48,Female,1
15671124,25,Male,0
15767474,57,Male,1
15720671,42,Male,0
15626787,31,Female,1
15774491,28,Female,0
15579647,42,Male,0
15625522,31,Male,0
15765806,29,Male,0
15566708,45,Female,1
15668347,36,Female,0
15575214,37,Female,0
15591123,68,Male,0
15573280,50,Male,0
15589018,28,Male,0
15654495,47,Male,0
15597265,38,Male,0
15733876,36,Male,0
15677217,30,Male,0
15747265,27,Male,0
15713379,26,Male,0
15730433,38,Female,1
15693347,32,Male,0
15715465,28,Female,0
15680736,72,Male,0
15610765,29,Female,0
15650034,28,Male,0
15782468,51,Male,1
15685109,39,Female,0
15776233,61,Female,1
15761141,71,Male,0
15781702,38,Male,0
15790235,40,Male,0
15641416,61,Male,1
15775234,24,Female,0
15659475,33,Female,0
15642202,37,Male,0
15771417,43,Female,1
15585100,40,Female,1
15700487,46,Female,1
15726589,39,Female,0
15747503,44,Female,1
15595883,39,Male,0
15663826,66,Male,0
15742820,45,Male,0
15624793,23,Female,0
15597930,52,Female,1
15665110,25,Male,0
15770719,39,Male,0
15731327,27,Male,0
15576044,28,Female,0
15775662,43,Female,0
15646817,51,Female,0
15596060,29,Male,0
15723299,53,Male,1
15636982,43,Male,0
15751175,44,Male,0
15618936,51,Female,1
15787529,38,Female,1
15780128,33,Female,0
15615991,42,Male,0
15757001,32,Male,0
15595388,30,Male,0
15699550,34,Male,0
15581620,28,Male,0
15600934,52,Female,1
15738672,40,Female,0
15721307,37,Female,0
15619280,25,Female,0
15768244,30,Male,0
15806837,37,Female,0
15643496,34,Female,0
15813916,31,Male,0
15626385,33,Male,0
15603582,34,Female,0
15764351,59,Male,0
15667938,32,Male,0
15576360,40,Male,0
15628813,43,Female,0
15584190,36,Male,0
15716449,33,Female,0
15759913,43,Male,0
15701555,53,Male,0
15758482,32,Female,0
15758171,20,Male,0
15680346,40,Female,0
15649124,30,Female,0
15812917,35,Male,0
15768455,60,Male,0
15703059,49,Male,0
15646196,36,Female,0
15585451,32,Male,0
15714057,40,Female,0
15748473,38,Female,0
15785782,48,Male,1
15693233,38,Male,0
15757521,35,Male,0
15812513,45,Female,1
15674950,39,Female,0
15678572,38,Female,1
15713608,41,Male,0
15579262,41,Female,0
15610426,39,Male,0
15776454,48,Female,1
15771483,40,Male,0
15648489,53,Male,1
15646609,33,Female,0
15693203,75,Male,0
15813067,45,Female,1
15769829,51,Male,0
15662434,25,Female,0
15773503,32,Female,0
15705890,45,Female,0
15711398,25,Female,0
15752375,33,Female,0
15659175,43,Female,0
15597033,37,Male,0
15590228,21,Male,0
15631848,26,Male,0
15654211,27,Male,0
15707968,36,Female,1
15594084,22,Female,0
15651093,55,Male,0
15798824,38,Female,0
15671591,52,Female,1
15707189,36,Male,0
15733581,32,Female,0
15641640,33,Female,0
15585284,35,Male,0
15617866,67,Male,0
15667751,36,Female,0
15669411,52,Female,1
15789425,37,Female,1
15570943,35,Male,0
15685829,37,Male,0
15721917,38,Male,0
15776047,29,Male,0
15716024,42,Female,0
15675328,37,Female,0
15604314,26,Female,0
15658339,37,Male,0
15630402,31,Male,0
15689616,34,Female,0
15774224,30,Female,0
15701291,44,Female,0
15719606,50,Female,0
15644119,31,Male,0
15646859,47,Male,0
15606836,33,Male,0
15664150,29,Female,0
15624510,52,Female,1
15810944,35,Female,0
15668575,26,Male,1
15603246,73,Male,0
15804002,33,Male,0
15728773,47,Male,0
15598044,35,Male,0
15694829,32,Male,0
15600575,41,Female,0
15727311,22,Male,0
15570769,69,Male,0
15606274,38,Male,0
15746139,33,Female,0
15704987,52,Female,0
15628972,32,Male,1
15697686,40,Male,0
15733883,28,Female,0
15617482,52,Female,1
15704583,56,Female,1
15621083,57,Male,1
15649487,38,Female,1
15736760,42,Female,0
15714658,33,Male,0
15599081,46,Male,0
15705113,34,Female,0
15631159,41,Male,0
15792818,29,Female,0
15633531,76,Male,0
15744529,63,Male,0
15669656,32,Male,0
15581198,39,Female,1
15729054,32,Male,0
15573452,42,Female,0
15776733,37,Female,0
15724858,54,Female,1
15713144,46,Female,0
15690188,33,Male,1
15689425,35,Female,0
15671766,44,Male,0
15782806,28,Female,0
15764419,27,Male,0
15591915,39,Male,1
15772798,28,Male,0
15792008,26,Male,0
15715541,42,Male,0
15639277,41,Female,0
15798850,32,Female,0
15776348,20,Female,1
15727696,42,Male,0
15793813,36,Male,0
15694395,29,Female,0
15764195,39,Male,0
15744919,37,Male,0
15671655,31,Male,1
15654901,51,Female,0
15649136,43,Male,0
15775562,33,Female,0
15807481,46,Male,0
15642885,30,Female,0
15789109,41,Male,1
15814004,29,Male,0
15673619,25,Female,0
15595135,29,Female,0
15583681,31,Male,0
15605000,38,Male,1
15718071,51,Male,0
15679760,46,Female,0
15654574,36,Female,0
15577178,45,Female,1
15595324,39,Female,1
15756932,36,Male,0
15726358,34,Female,0
15595228,45,Male,1
15782530,30,Female,0
15592877,42,Female,0
15651983,56,Male,1
15746737,59,Male,0
15774179,37,Male,0
15667265,39,Male,0
15655123,45,Female,1
15595917,35,Male,0
15668385,40,Male,0
15709476,41,Female,0
15711218,39,Female,0
15798659,43,Female,0
15663939,35,Male,0
15694946,35,Male,0
15631912,30,Female,0
15768816,42,Female,0
15682268,26,Female,1
15684801,47,Female,1
15636428,45,Female,1
15809823,19,Female,0
15699284,49,Female,0
15786993,51,Male,0
15709441,59,Male,0
15710257,39,Male,0
15582492,29,Female,0
15575694,45,Female,0
15756820,26,Male,0
15766289,47,Female,0
15593014,33,Male,0
15584545,40,Male,0
15675949,43,Male,0
15672091,32,Female,0
15801658,55,Male,0
15706185,47,Male,0
15789863,39,Female,0
15720943,45,Female,1
15697997,33,Male,1
15665416,62,Male,0
15660200,31,Male,0
15619653,47,Female,1
15773447,30,Female,0
15739160,41,Female,0
15689237,27,Female,0
15679297,43,Female,0
15591433,43,Female,0
15642725,32,Male,0
15701962,29,Female,0
15811613,27,Female,0
15741049,29,Male,0
15724423,38,Female,0
15574305,36,Male,0
15678168,27,Male,0
15697020,39,Female,0
15610801,41,Male,0
15745232,39,Male,0
15722758,40,Female,0
15792102,42,Female,0
15675185,48,Male,0
15801247,39,Female,0
15725660,20,Female,0
15638963,22,Male,0
15800061,45,Female,1
15578006,85,Male,0
15668504,36,Male,0
15687491,45,Female,1
15610403,43,Female,0
15741094,21,Male,0
15807909,47,Female,0
15666141,26,Male,0
15617134,38,Female,0
15783029,34,Male,0
15622833,29,Female,0
15746422,38,Female,0
15750839,29,Male,0
15749130,27,Male,0
15779862,31,Male,1
15767871,48,Male,0
15679651,37,Female,0
15576219,32,Male,0
15699247,44,Male,1
15619087,53,Male,0
15605327,35,Male,0
15610140,34,Female,0
15791174,67,Male,0
15602373,44,Female,0
15762605,58,Male,0
15598840,33,Female,0
15744279,58,Male,0
15670619,33,Female,0
15599533,43,Male,0
15757837,33,Male,0
15697574,40,Male,0
15578738,32,Male,0
15762228,35,Female,0
15614827,42,Male,0
15789815,28,Female,0
15579781,31,Female,0
15587013,31,Male,0
15570932,43,Male,1
15794661,32,Female,0
15581654,32,Male,0
15644296,30,Female,0
15614420,32,Male,0
15609653,44,Female,1
15594577,35,Male,0
15584114,43,Male,0
15673367,33,Female,0
15685576,36,Male,0
15774727,34,Female,0
15694288,28,Female,0
15603319,29,Female,0
15759066,44,Female,1
15814816,40,Female,1
15724402,30,Female,0
15571059,54,Female,1
15674206,22,Male,0
15715160,36,Male,0
15730448,25,Male,0
15662067,40,Female,0
15779581,43,Male,1
15662901,37,Male,0
15689751,31,Female,0
15667742,41,Male,0
15738448,25,Female,0
15680243,19,Female,0
15745083,59,Female,1
15708228,30,Female,0
15628523,24,Male,0
15708196,60,Male,0
15735549,35,Male,0
15809347,32,Female,0
15660866,29,Female,0
15766609,47,Female,0
15654230,31,Female,0
15794566,28,Male,1
15800890,45,Male,0
15697424,30,Male,1
15724536,28,Male,0
15735878,47,Female,1
15707596,74,Male,1
15657163,42,Female,0
15622478,40,Female,1
15779529,32,Male,0
15636023,40,Male,1
15582066,21,Male,0
15666675,39,Male,0
15732987,43,Female,0
15789432,33,Female,0
15663161,51,Female,1
15694879,23,Female,0
15593715,27,Female,0
15575002,29,Female,0
15622171,30,Female,0
15795224,39,Female,1
15685346,26,Male,0
15691808,43,Female,0
15721007,33,Female,1
15794253,34,Male,0
15694453,37,Male,0
15813113,56,Female,1
15614187,39,Male,0
15619407,39,Male,0
15646227,27,Female,0
15660541,34,Female,0
15753874,37,Male,0
15617877,44,Male,0
15772073,48,Female,1
15701537,60,Male,1
15736228,40,Male,0
15780572,30,Female,0
15769596,24,Female,1
15586996,76,Male,0
15722061,41,Female,0
15638003,55,Male,0
15775590,48,Female,1
15730688,28,Male,1
15753102,44,Female,0
15810075,39,Male,1
15723373,34,Female,0
15795298,35,Male,0
15584320,39,Female,0
15724161,40,Female,1
15750056,29,Male,0
15609637,51,Male,0
15794493,32,Male,0
15569641,41,Female,1
15815236,34,Female,0
15811177,31,Female,0
15680587,23,Female,0
15672821,28,Male,0
15767681,34,Male,0
15600379,34,Male,0
15801336,37,Male,1
15721592,38,Female,0
15581282,39,Female,0
15746203,62,Male,1
15583137,48,Male,1
15680752,49,Male,1
15688172,40,Female,0
15791373,35,Female,1
15589449,56,Male,1
15692819,32,Female,0
15727467,27,Female,0
15734312,43,Male,0
15764604,35,Female,1
15613014,29,Female,0
15759684,27,Male,0
15609669,39,Male,0
15685536,34,Male,0
15750447,60,Female,1
15663249,37,Female,0
15638646,43,Male,0
15734161,43,Female,0
15631070,55,Male,1
15761950,45,Male,1
15649668,36,Male,0
15713912,45,Male,0
15586757,32,Male,0
15596522,42,Female,0
15625395,28,Male,0
15760570,32,Female,0
15566689,66,Male,0
15725794,49,Female,1
15673539,26,Female,0
15705298,29,Female,0
15675791,36,Female,0
15747043,36,Female,0
15736397,23,Female,0
15678201,46,Male,1
15720745,24,Male,0
15637593,20,Female,0
15598070,33,Female,0
15787550,69,Male,0
15603942,50,Male,1
15733973,42,Female,1
15596761,60,Female,1
15652400,56,Male,0
15717893,36,Female,0
15622585,26,Male,0
15733964,53,Male,0
15753861,27,Female,0
15747097,35,Male,1
15594762,46,Male,0
15667417,33,Female,0
15684861,32,Female,0
15742204,31,Male,0
15623502,56,Male,0
15774872,36,Female,0
15611191,37,Male,0
15674331,30,Female,0
15619465,24,Male,0
15575247,30,Female,0
15695679,39,Female,0
15713463,41,Female,1
15785170,32,Female,0
15796351,35,Male,0
15639576,26,Female,0
15693264,29,Male,0
15589715,66,Female,1
15769902,33,Male,0
15587177,36,Female,0
15814553,34,Male,0
15601550,36,Male,0
15664907,47,Female,1
15612465,34,Male,0
15810800,32,Male,0
15665760,38,Male,0
15588080,54,Female,1
15776844,19,Female,0
15717560,50,Female,1
15629739,31,Male,0
15729908,36,Female,0
15716781,24,Male,0
15646936,32,Male,0
15768151,45,Male,1
15579212,57,Female,1
15721835,25,Female,0
15800515,35,Female,0
15591279,37,Male,0
15587419,58,Male,1
15750335,43,Female,1
15699619,31,Female,0
15606472,38,Male,0
15778368,50,Female,1
15671387,29,Female,0
15573926,38,Female,0
15709183,58,Male,0
15577514,36,Male,0
15778830,31,Female,0
15768072,33,Female,1
15768293,51,Male,0
15654456,48,Female,1
15807525,43,Female,1
15574372,35,Female,0
15671249,33,Female,0
15779744,30,Male,0
15624755,40,Female,0
15611430,54,Female,1
15774744,33,Female,0
15629885,33,Female,0
15708791,32,Female,0
15793890,59,Male,1
15646091,43,Female,1
15596984,31,Male,1
15800215,25,Male,0
15577806,54,Male,0
15749381,41,Female,0
15683758,44,Female,0
15670615,37,Female,0
15715622,57,Male,1
15707634,32,Male,0
15806901,39,Male,0
15775335,48,Female,0
15724150,48,Male,0
15627220,43,Female,1
15672330,31,Male,0
15668521,37,Male,0
15807837,30,Male,0
15592570,23,Female,0
15748589,30,Female,0
15635893,28,Male,0
15757632,41,Female,0
15691863,39,Male,0
15706071,39,Male,1
15654296,19,Female,0
15755018,26,Female,0
15594041,41,Female,0
15670587,25,Female,0
15724527,34,Male,0
15801904,28,Female,1
15658195,34,Male,0
15630113,35,Male,0
15784320,44,Male,1
15676513,35,Female,0
15574072,62,Male,0
15633854,40,Female,0
15618566,38,Male,0
15733014,62,Male,0
15753343,28,Male,0
15746076,50,Female,0
15608226,72,Male,0
15605684,31,Female,0
15638988,54,Male,0
15628767,63,Male,1
15737977,25,Male,0
15758116,53,Female,1
15575119,71,Male,1
15625126,40,Male,0
15567114,35,Female,0
15672242,24,Male,0
15681327,30,Male,0
15802585,41,Male,0
15740630,31,Female,0
15815420,47,Male,0
15711468,32,Male,0
15799626,50,Male,1
15659325,40,Male,0
15651352,38,Female,1
15684925,43,Female,0
15657439,18,Male,0
15574122,34,Female,0
15720508,31,Female,0
15599078,41,Female,0
15702300,27,Female,0
15660735,31,Female,0
15671390,36,Female,0
15647385,56,Female,1
15739223,24,Male,0
15631305,28,Female,1
15809263,29,Male,0
15640866,29,Male,0
15775663,53,Male,0
15631800,37,Female,0
15654292,33,Female,0
15648320,31,Female,0
15726747,63,Male,0
15694510,45,Female,0
15572291,40,Female,0
15603465,45,Female,1
15685628,35,Male,0
15792729,34,Female,0
15767414,40,Male,0
15568044,31,Male,0
15751333,36,Male,0
15623062,24,Male,0
15713621,41,Male,0
15670668,29,Male,0
15750638,33,Female,1
15747878,60,Male,0
15726796,38,Male,0
15754952,48,Female,0
15652192,33,Female,0
15681924,38,Female,0
15763544,47,Female,0
15764431,34,Male,1
15684010,74,Male,0
15648881,40,Male,1
15733303,67,Male,0
15643294,33,Male,0
15749905,47,Female,1
15625175,43,Male,1
15643967,37,Male,1
15578251,37,Female,0
15772573,55,Male,0
15733234,58,Male,1
15721582,40,Male,1
15628219,37,Male,1
15571302,72,Male,0
15637178,45,Male,0
15601184,26,Female,0
15629511,49,Female,0
15570629,72,Male,0
15665766,39,Male,0
15693732,66,Male,0
15765982,41,Male,1
15582016,41,Female,0
15798024,84,Male,0
15588622,25,Male,0
15724863,55,Female,1
15618213,32,Male,0
15780411,46,Female,0
15725429,33,Male,0
15600626,30,Male,0
15668460,29,Male,0
15576263,22,Female,0
15720354,71,Male,0
15691624,33,Female,0
15793196,41,Male,0
15633352,31,Female,1
15750874,31,Male,0
15588923,33,Female,0
15715745,26,Male,0
15611800,62,Male,0
15576928,23,Female,0
15793693,60,Male,0
15581252,29,Female,0
15797760,40,Female,0
15790564,40,Male,0
15593736,46,Female,1
15595937,36,Female,0
15815628,37,Female,0
15782802,26,Male,0
15627412,39,Female,0
15734609,37,Male,0
15710689,40,Female,1
15565806,38,Female,0
15815530,42,Female,0
15632272,42,Female,0
15684103,26,Male,0
15654519,31,Male,0
15767722,39,Female,0
15654346,35,Male,0
15660147,32,Male,0
15814998,42,Female,0
15802207,43,Male,0
15658668,49,Female,0
15715079,41,Female,0
15570360,35,Female,0
15674678,43,Female,1
15780925,37,Male,0
15688193,36,Female,0
15778219,26,Female,0
15696514,37,Female,0
15712303,66,Male,0
15719090,34,Male,0
15735632,41,Male,0
15619436,32,Female,0
15722404,30,Male,0
15662063,36,Male,0
15745605,47,Male,1
15636658,36,Male,0
15784130,30,Male,0
15606755,46,Female,1
15801699,43,Male,0
15784097,28,Female,0
15764654,37,Male,0
15612092,32,Female,1
15610903,31,Female,0
15705777,49,Male,0
15661936,40,Female,0
15700864,21,Female,0
15722965,57,Male,1
15737521,40,Female,0
15814465,24,Male,0
15580988,29,Male,0
15789974,33,Female,1
15713370,36,Female,1
15748673,37,Female,0
15754919,40,Male,0
15641662,39,Female,0
15813422,35,Female,0
15713596,62,Male,0
15791216,43,Female,1
15689031,37,Female,0
15763704,43,Female,0
15631339,28,Female,0
15771509,42,Male,0
15769586,49,Male,0
15656096,26,Male,0
15585280,36,Male,0
15743582,27,Male,0
15761692,40,Male,0
15627840,42,Male,1
15778861,33,Female,0
15770554,31,Male,0
15806956,30,Female,1
15701908,40,Male,0
15736990,28,Female,0
15743714,46,Female,0
15807993,30,Female,1
15644686,34,Male,0
15677377,37,Male,0
15626412,39,Male,0
15643679,28,Male,0
15728456,33,Female,1
15630661,25,Female,0
15734044,31,Male,0
15705001,35,Female,0
15809817,43,Female,0
15809137,29,Female,1
15751593,35,Female,0
15626491,45,Male,0
15765461,47,Female,0
15568120,37,Male,0
15787161,46,Female,0
15812324,27,Male,0
15588944,63,Female,1
15694253,41,Male,0
15759566,74,Male,0
15675675,32,Female,0
15802060,30,Female,0
15660505,46,Female,1
15782630,35,Female,0
15700710,37,Male,0
15742834,45,Male,0
15806511,45,Male,0
15608166,36,Male,0
15614230,34,Male,0
15729958,37,Male,0
15800814,35,Female,0
15674727,42,Male,0
15657779,18,Male,0
15801395,33,Female,0
15757911,32,Female,0
15665340,37,Male,0
15787151,34,Male,0
15757821,18,Female,0
15600688,39,Female,0
15594878,41,Female,1
15569248,43,Female,1
15812706,49,Male,0
15645045,38,Male,0
15766746,35,Female,0
15700383,35,Male,0
15632551,31,Female,0
15795129,30,Female,0
15650545,69,Male,0
15612769,28,Male,0
15710853,24,Female,0
15623712,42,Female,1
15653251,84,Female,1
15755077,37,Male,1
15808557,42,Male,1
15614687,44,Male,0
15626882,37,Male,0
15748034,29,Male,0
15632324,59,Male,0
15761023,43,Female,1
15761453,42,Female,0
15646726,43,Female,0
15637169,67,Male,0
15636024,34,Male,0
15801218,49,Male,1
15642655,33,Female,0
15690130,32,Female,0
15653753,43,Female,0
15641359,35,Female,1
15776827,37,Male,0
15647725,61,Female,1
15648455,51,Female,0
15580629,31,Female,0
15730161,39,Female,0
15626612,40,Female,1
15662865,36,Male,0
15629094,36,Male,1
15651823,60,Female,1
15594827,34,Male,0
15786392,41,Female,0
15727353,64,Female,1
15733777,44,Female,1
15614302,31,Female,0
15723263,34,Male,1
15687270,61,Male,0
15803121,51,Female,1
15598700,30,Male,0
15741875,25,Female,0
15631709,31,Female,0
15672970,20,Male,0
15761670,50,Female,1
15706005,46,Female,1
15790336,36,Female,0
15754267,31,Male,0
15791988,68,Male,0
15683375,32,Male,0
15625151,66,Male,0
15635285,28,Male,0
15574296,23,Female,0
15711618,39,Female,1
15670943,31,Female,0
15634359,41,Female,0
15586629,33,Female,0
15588461,35,Female,0
15773221,43,Female,1
15664227,28,Male,0
15741745,28,Male,0
15652626,55,Female,0
15599410,41,Female,0
15571958,40,Female,0
15785406,51,Female,0
15687884,37,Male,0
15621685,29,Female,0
15628886,56,Male,1
15699325,62,Male,0
15578369,37,Female,0
15654156,32,Male,0
15707199,36,Female,0
15671630,40,Female,0
15632079,37,Female,0
15767921,41,Female,0
15573599,57,Male,1
15747208,50,Female,1
15582762,77,Male,0
15772528,47,Female,1
15755798,33,Female,0
15788683,34,Female,0
15616922,26,Male,0
15771855,37,Male,0
15601873,36,Female,0
15657868,40,Female,0
15711716,56,Female,1
15734246,21,Male,0
15792151,37,Female,0
15770159,25,Male,0
15747649,36,Male,0
15639357,46,Female,1
15738907,60,Female,1
15663446,29,Female,1
15750867,46,Female,1
15715939,33,Female,0
15763806,41,Male,0
15637993,36,Male,0
15720338,55,Male,0
15627162,27,Female,0
15596710,33,Male,0
15781678,31,Male,0
15634968,37,Male,1
15609475,39,Male,0
15573319,35,Female,0
15738291,48,Female,0
15782456,46,Female,0
15794841,19,Female,0
15684696,26,Female,0
15629846,47,Female,0
15674442,23,Female,0
15571689,37,Male,0
15730469,31,Male,0
15809320,52,Female,1
15684367,27,Female,0
15793049,48,Female,1
15603665,39,Male,0
15613623,62,Male,0
15569572,42,Male,0
15698791,45,Female,0
15626233,32,Male,0
15607263,55,Male,1
15610900,70,Female,1
15624775,67,Male,0
15691703,47,Male,1
15745355,41,Male,0
15724955,38,Female,0
15628999,79,Male,0
15654341,34,Female,0
15744240,46,Male,0
15632365,33,Female,0
15729689,35,Male,0
15759284,37,Male,1
15602124,30,Male,0
15661903,43,Female,1
15664668,42,Male,1
15736431,27,Female,0
15748639,35,Male,0
15628123,28,Male,0
15602731,31,Female,1
15794137,37,Male,0
15748696,42,Male,0
15725068,21,Male,0
15807340,33,Female,0
15586133,44,Female,1
15576185,29,Male,0
15660809,28,Male,0
15616666,52,Male,0
15706904,43,Male,0
15606915,24,Female,0
15749693,32,Female,0
15791743,32,Male,0
15796480,31,Male,0
15790442,33,Male,0
15609458,30,Male,0
15593897,25,Male,0
15604576,22,Male,0
15666270,40,Female,1
15572626,44,Male,0
15727197,52,Female,1
15714006,35,Male,0
15642137,39,Female,0
15665327,18,Female,0
15626806,32,Male,0
15662578,35,Male,0
15790829,45,Female,0
15654959,67,Male,0
15760244,76,Male,0
15715394,35,Male,0
15722246,60,Male,1
15609704,33,Female,1
15757628,40,Male,0
15633586,39,Female,0
15565796,48,Female,0
15717935,21,Male,0
15577700,37,Male,0
15747345,22,Male,0
15678317,46,Male,0
15698335,73,Male,0
15768451,40,Male,1
15753213,34,Female,0
15769645,35,Male,0
15657565,44,Female,0
15620323,42,Female,0
15679983,34,Female,0
15812616,49,Female,1
15601796,30,Male,0
15729489,34,Male,1
15613216,39,Female,0
15657937,22,Female,0
15815428,34,Female,0
15640409,46,Male,1
15699492,27,Female,0
15623536,39,Female,0
15707551,30,Male,0
15577999,62,Female,1
15788775,40,Female,0
15758362,41,Male,0
15807961,25,Female,0
15710978,42,Male,0
15703541,51,Male,1
15626474,31,Female,0
15608344,29,Female,1
15768367,27,Male,1
15806210,66,Male,0
15697702,29,Female,0
15689152,38,Female,0
15568573,51,Male,1
15689598,46,Male,1
15713374,67,Male,0
15679733,40,Male,0
15759274,32,Male,0
15607748,37,Male,0
15607577,27,Male,0
15813697,44,Male,0
15801125,32,Female,0
15777855,45,Male,0
15635396,29,Female,1
15698031,39,Female,0
15678944,32,Female,1
15718507,37,Male,1
15808334,37,Male,0
15804709,35,Female,1
15645835,32,Male,0
15738166,39,Male,0
15675360,33,Male,0
15793042,39,Female,0
15630106,29,Female,0
15810385,36,Male,0
15578211,23,Male,0
15572792,35,Male,0
15620030,29,Female,0
15783541,31,Male,0
15679284,45,Female,0
15582910,38,Female,1
15688337,40,Male,0
15734970,38,Female,0
15759140,64,Male,0
15643042,40,Female,0
15773868,37,Female,1
15615820,49,Male,0
15730273,27,Female,0
